responsavel_nome;partido;bloco_bancada;uo_descricao;numero_indicacao;tipo_de_indicacao;valor_indicado;valor_utilizado;valor_empenhado;valor_liquidado;valor_pago;saldo_a_pagar_rp;rp_processado;rp_nao_processado;valor_executado_doacao;categoria_iot;justificativa
BARTO;PL;PARTIDO LIBERAL;SECRETARIA DE ESTADO DE EDUCAÇÃO;112706;EXECUÇÃO DIRETA - CAIXA ESCOLAR;609936,0;609936,0;609936,0;0,0;0,0;609936,0;0,0;609936,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Conforme área técnica: Não realização de procedimentos necessários à liberação do recurso dentro do prazo.
BARTO;PL;PARTIDO LIBERAL;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;112719;EXECUÇÃO DIRETA;63760,0;62370,0;62370,0;0,0;0,0;62370,0;0,0;62370,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;112720;EXECUÇÃO DIRETA;230000,0;205000,0;205000,0;205000,0;0,0;205000,0;205000,0;0,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;112721;EXECUÇÃO DIRETA;262200,0;260729,87;260729,87;30454,78;30454,78;230275,09;0,0;230275,09;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;112739;EXECUÇÃO DIRETA;80000,0;78310,5;78310,5;78310,5;0,0;78310,5;78310,5;0,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;112740;EXECUÇÃO DIRETA;120000,0;95000,0;95000,0;0,0;0,0;95000,0;0,0;95000,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;112753;EXECUÇÃO DIRETA;48576,0;48321,92;48321,92;25077,57;25077,57;23244,35;0,0;23244,35;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
CARLOS PIMENTA;PDT;BLOCO MINAS SÃO MUITAS;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;112799;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;37171,4;37171,4;37171,4;0,0;37171,4;37171,4;0,0;37171,4;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Aquisição de melhor forma pelo governo do estado. 
BARTO;PL;PARTIDO LIBERAL;FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;112824;EXECUÇÃO DIRETA;382204,5;382180,64;382180,64;382180,64;373393,37;8787,27;8787,270000000019;0,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;112825;EXECUÇÃO DIRETA;382204,4;381260,33;381260,33;381260,33;352990,58;28269,75;28269,75;0,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
AGOSTINHO PATRUS FILHO;PSD;BLOCO MINAS SÃO MUITAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112860;EXECUÇÃO DIRETA;371926,0;369064,4;369064,4;0,0;0,0;369064,4;0,0;369064,4;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112960;EXECUÇÃO DIRETA;457234,75;457234,75;457234,75;0,0;0,0;457234,75;0,0;457234,75;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112962;EXECUÇÃO DIRETA;584754,81;555971,4;555971,4;11584,62;11445,6;544525,8;139,02000000000044;544386,78;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112963;EXECUÇÃO DIRETA;528946,05;528946,05;528946,05;0,0;0,0;528946,05;0,0;528946,05;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112964;EXECUÇÃO DIRETA;383694,14;380475,0;380475,0;0,0;0,0;380475,0;0,0;380475,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112965;EXECUÇÃO DIRETA;156000,0;147600,0;147600,0;147600,0;145828,8;1771,2;1771,2000000000116;0,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112966;EXECUÇÃO DIRETA;966600,0;958733,1;958733,1;0,0;0,0;958733,1;0,0;958733,1;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112967;EXECUÇÃO DIRETA;190000,0;188043,5;188043,5;154292,0;0,0;188043,5;154292,0;33751,5;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112968;EXECUÇÃO DIRETA;227500,0;227500,0;227500,0;0,0;0,0;227500,0;0,0;227500,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112969;EXECUÇÃO DIRETA;202500,0;202500,0;202500,0;66000,0;0,0;202500,0;66000,0;136500,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112970;EXECUÇÃO DIRETA;384320,0;381147,26;381147,26;13752,9;11587,87;369559,39;2165,029999999999;367394,36;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BARTO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;112971;EXECUÇÃO DIRETA;260022,0;259500,0;259500,0;253000,0;0,0;259500,0;253000,0;6500,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113119;EXECUÇÃO DIRETA;120000,0;95000,0;95000,0;0,0;0,0;95000,0;0,0;95000,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
CARLOS PIMENTA;PDT;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113149;EXECUÇÃO DIRETA;104695,64;95000,0;95000,0;0,0;0,0;95000,0;0,0;95000,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
CORONEL SANDRO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;113155;EXECUÇÃO DIRETA;20000,0;18674,32;18674,32;5919,04;1695,0;16979,32;4224,04;12755,279999999999;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;113252;EXECUÇÃO DIRETA;350000,0;348972,4;348972,4;0,0;0,0;348972,4;0,0;348972,4;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;113253;EXECUÇÃO DIRETA;30000,0;30000,0;30000,0;9392,0;0,0;30000,0;9392,0;20608,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS SÃO MUITAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;113267;EXECUÇÃO DIRETA;190000,0;189017,8;189017,8;154292,0;0,0;189017,8;154292,0;34725,79999999999;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113269;EXECUÇÃO DIRETA;180000,0;152000,0;152000,0;0,0;0,0;152000,0;0,0;152000,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113270;EXECUÇÃO DIRETA;180000,0;152000,0;152000,0;0,0;0,0;152000,0;0,0;152000,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
BERNARDO MUCIDA;PSB;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUÁRIA E ABASTECIMENTO - SEAPA;113348;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;48641,4;48641,4;6726,4;0,0;48641,4;6726,4;41915,0;0,0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";A diferença entre os valores indicados e os empenhados referem-se às economias auferidas no processo de contratação. Em relação à execução financeira da despesa, bem como a entrega dos bens, necessário esclarecer que esta Secretaria tomou as providências de contratação, porém os fornecedores não entregaram os bens no prazo previsto, o que impossibilitou a entrega aos beneficiários finais. Ao longo do exercício de 2024, tão logo os bens sejam entregues terão sua destinação final encaminhada.
JOAO LEITE;PSDB;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;SECRETARIA DE ESTADO DE CULTURA E TURISMO;113359;CELEBRAÇÃO DE CONVÊNIO;40000,0;39990,34;39990,34;39990,34;0,0;39990,34;39990,34;0,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Apesar do recurso ter sido empenhado e liquidado dentro do exercício financeiro da respectiva Lei Orçamentária Anual o pagamento não efetivado em tempo hábil.
JOAO LEITE;PSDB;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;SECRETARIA DE ESTADO DE CULTURA E TURISMO;113360;CELEBRAÇÃO DE CONVÊNIO;60000,0;59976,69;59976,69;59976,69;0,0;59976,69;59976,69;0,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Apesar do recurso ter sido empenhado e liquidado dentro do exercício financeiro da respectiva Lei Orçamentária Anual o pagamento não efetivado em tempo hábil.
JOAO LEITE;PSDB;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;113362;CELEBRAÇÃO DE CONVÊNIO;200000,0;200000,0;200000,0;200000,0;0,0;200000,0;200000,0;0,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Ausência de conta bancária cadastrada do beneficiário no portal Sigcon
Bloco Democracia e Luta;;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE EDUCAÇÃO;113414;EXECUÇÃO DIRETA - CAIXA ESCOLAR;300000,0;300000,0;300000,0;0,0;0,0;300000,0;0,0;300000,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Conforme área técnica: Não realização de procedimentos necessários à liberação do recurso dentro do prazo.
PROFESSOR CLEITON;PV;BLOCO MINAS SÃO MUITAS;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;113435;CELEBRAÇÃO DE CONVÊNIO;132310,0;132310,0;132310,0;132310,0;0,0;132310,0;132310,0;0,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Ausência de conta bancária cadastrada do beneficiário no portal Sigcon
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;SECRETARIA DE ESTADO DE EDUCAÇÃO;113450;EXECUÇÃO DIRETA - CAIXA ESCOLAR;291734,0;291734,0;291734,0;0,0;0,0;291734,0;0,0;291734,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Conforme área técnica: Não realização de procedimentos necessários à liberação do recurso dentro do prazo.
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;SECRETARIA DE ESTADO DE EDUCAÇÃO;113451;EXECUÇÃO DIRETA - CAIXA ESCOLAR;300000,0;300000,0;300000,0;0,0;0,0;300000,0;0,0;300000,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Conforme área técnica: Não realização de procedimentos necessários à liberação do recurso dentro do prazo.
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;SECRETARIA DE ESTADO DE EDUCAÇÃO;113453;EXECUÇÃO DIRETA - CAIXA ESCOLAR;82089,0;82089,0;82089,0;0,0;0,0;82089,0;0,0;82089,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Conforme área técnica: Não realização de procedimentos necessários à liberação do recurso dentro do prazo.
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;113488;EXECUÇÃO DIRETA;190000,0;189992,1;189992,1;154292,0;0,0;189992,1;154292,0;35700,100000000006;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;113489;EXECUÇÃO DIRETA;275000,0;274775,0;274775,0;0,0;0,0;274775,0;0,0;274775,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;113490;EXECUÇÃO DIRETA;110000,0;109055,0;109055,0;0,0;0,0;109055,0;0,0;109055,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113505;EXECUÇÃO DIRETA;190000,0;144900,0;144900,0;0,0;0,0;144900,0;0,0;144900,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113506;EXECUÇÃO DIRETA;190000,0;144900,0;144900,0;0,0;0,0;144900,0;0,0;144900,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
CORONEL SANDRO;PL;PARTIDO LIBERAL;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113570;EXECUÇÃO DIRETA;52200,0;48503,06;48503,06;20605,84;8074,84;40428,22;12531,0;27897,219999999998;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
ALENCAR DA SILVEIRA JR.;PDT;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113656;EXECUÇÃO DIRETA;52200,0;34971,06;34971,06;7073,84;7073,84;27897,22;0,0;27897,219999999998;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
HELY TARQUINIO;PV;BLOCO MINAS SÃO MUITAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;113807;EXECUÇÃO DIRETA;450000,0;449889,38;449889,38;406499,38;2438,64;447450,74;404060,74;43390,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
CARLOS HENRIQUE;REPUBLICANOS;BLOCO MINAS SÃO MUITAS;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;113875;EXECUÇÃO DIRETA;392500,0;280000,0;280000,0;0,0;0,0;280000,0;0,0;280000,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
CORONEL SANDRO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;113886;EXECUÇÃO DIRETA;171900,0;171900,0;171900,0;0,0;0,0;171900,0;0,0;171900,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
CORONEL SANDRO;PL;PARTIDO LIBERAL;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;113889;EXECUÇÃO DIRETA;39000,0;38880,0;38880,0;0,0;0,0;38880,0;0,0;38880,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
DELEGADO HELI GRILO;UNIAO;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113895;EXECUÇÃO DIRETA;180000,0;152000,0;152000,0;0,0;0,0;152000,0;0,0;152000,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
DELEGADO HELI GRILO;UNIAO;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113896;EXECUÇÃO DIRETA;180000,0;152000,0;152000,0;0,0;0,0;152000,0;0,0;152000,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE CULTURA E TURISMO;113921;EXECUÇÃO DIRETA;350000,0;350000,0;350000,0;350000,0;273766,6;76233,4;76233,40000000002;0,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
DELEGADO HELI GRILO;UNIAO;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113922;EXECUÇÃO DIRETA;180000,0;178161,57;178161,57;108574,83;108574,83;69586,74;0,0;69586,74;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
ALENCAR DA SILVEIRA JR.;PDT;BLOCO MINAS SÃO MUITAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;113952;EXECUÇÃO DIRETA;190000,0;188043,5;188043,5;154292,0;0,0;188043,5;154292,0;33751,5;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;113976;EXECUÇÃO DIRETA;200000,0;144900,0;144900,0;0,0;0,0;144900,0;0,0;144900,0;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;SECRETARIA DE ESTADO DE EDUCAÇÃO;114011;EXECUÇÃO DIRETA - CAIXA ESCOLAR;300000,0;300000,0;300000,0;0,0;0,0;300000,0;0,0;300000,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Conforme área técnica: Não realização de procedimentos necessários à liberação do recurso dentro do prazo.
Bloco Minas São Muitas;;BLOCO MINAS SÃO MUITAS;SECRETARIA DE ESTADO DE EDUCAÇÃO;114012;EXECUÇÃO DIRETA - CAIXA ESCOLAR;340000,0;340000,0;340000,0;0,0;0,0;340000,0;0,0;340000,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Conforme área técnica: Não realização de procedimentos necessários à liberação do recurso dentro do prazo.
ALENCAR DA SILVEIRA JR.;PDT;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;114047;EXECUÇÃO DIRETA;50000,0;49583,72;49583,72;16533,97;7316,96;42266,76;9217,010000000002;33049,75;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
ALENCAR DA SILVEIRA JR.;PDT;BLOCO MINAS SÃO MUITAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;114048;EXECUÇÃO DIRETA;52200,0;45356,76;45356,76;14159,54;14159,54;31197,22;0,0;31197,22;0,0;"Verificar anexo ""Controle de Execução""";"Verificar anexo ""Controle de Execução"""
PROFESSOR CLEITON;PV;BLOCO MINAS SÃO MUITAS;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;114073;CELEBRAÇÃO DE CONVÊNIO;132310,0;132310,0;132310,0;132310,0;0,0;132310,0;132310,0;0,0;0,0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Ausência de conta bancária cadastrada do beneficiário no portal Sigcon
ROBERTO ANDRADE;AVANTE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;114176;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;17650,0;17420,0;17420,0;17420,0;17210,96;209,04;209,04000000000087;0,0;17210,96;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Os itens indicados ficaram mais baratos na ata de registro de preços realizada, gerando economia no processo de aquisição.
