responsavel_nome;partido;bloco_bancada;uo_descricao;numero_indicacao;tipo_de_indicacao;valor_indicado;valor_utilizado;valor_empenhado;valor_liquidado;valor_pago;saldo_a_pagar_rp;rp_processado;rp_nao_processado;valor_executado_doacao;categoria_iot;justificativa
ADRIANO ALVARENGA;PP;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE EDUCAÇÃO;144233;EXECUÇÃO DIRETA - CAIXA ESCOLAR;441000,0;441000,0;441000,0;441000,0;0,0;441000,0;441000,0;0,0;0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Justificativa apresentada pela Diretoria de Obras da Rede Estadual (DORE) da SEE: Não realização de procedimentos necessários à liberação do recurso dentro do prazo.
ADRIANO ALVARENGA;PP;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;137952;EXECUÇÃO DIRETA;190000,0;189994,73;189994,73;0,0;0,0;189994,73;0,0;189994,73;0;indicação com mais de um controle de execução cadastrado;indicação com mais de um controle de execução cadastrado 
ADRIANO ALVARENGA;PP;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;138498;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;37106,12;37106,12;0,0;0,0;37106,12;0,0;37106,12;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Menor preço adquirido pelo Estado
ADRIANO ALVARENGA;PP;BLOCO MINAS EM FRENTE;EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO ESTADO DE MINAS GERAIS;138531;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;18000,0;17945,6;17945,6;17945,6;0,0;17945,6;17945,6;0,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";valor licitado inferior ao valor indicado
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;154807;EXECUÇÃO DIRETA;35000,0;33796,0;33796,0;0,0;0,0;33796,0;0,0;33796,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Ocorrência de saldo residual no processo licitatório
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;154808;EXECUÇÃO DIRETA;35000,0;33796,0;33796,0;0,0;0,0;33796,0;0,0;33796,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Ocorrência de saldo residual no processo licitatório
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;154809;EXECUÇÃO DIRETA;17500,0;16898,0;16898,0;0,0;0,0;16898,0;0,0;16898,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Ocorrência de saldo residual no processo licitatório
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;154810;EXECUÇÃO DIRETA;17500,0;16898,0;16898,0;0,0;0,0;16898,0;0,0;16898,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Ocorrência de saldo residual no processo licitatório
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;138040;EXECUÇÃO DIRETA;330000,0;328700,42;328700,42;41790,42;41627,0;287073,42;163,41999999999825;286910,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Demais fases da despesa em andamento.
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;138041;EXECUÇÃO DIRETA;330000,0;327866,12;327866,12;314843,32;49421,93;278444,19;265421,39;13022,799999999988;0;outras razões de ordem técnica devidamente justificadas.;Execução da emenda em andamento.
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;138042;EXECUÇÃO DIRETA;360000,0;359740,0;359740,0;0,0;0,0;359740,0;0,0;359740,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Demais fases da despesa em andamento.
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;139293;EXECUÇÃO DIRETA;30000,0;28937,0;28937,0;3907,0;0,0;28937,0;3907,0;25030,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Demais fases da despesa em andamento.
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;137541;EXECUÇÃO DIRETA;180000,0;152000,0;152000,0;0,0;0,0;152000,0;0,0;152000,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Saldo de economia em RP.
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;137542;EXECUÇÃO DIRETA;180000,0;152000,0;152000,0;0,0;0,0;152000,0;0,0;152000,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Saldo de economia em RP.
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;137544;EXECUÇÃO DIRETA;60000,0;56227,27;56227,27;29879,36;29879,36;26347,91;0,0;26347,909999999996;0;outras razões de ordem técnica devidamente justificadas.;Sem impedimentos.
ALÊ PORTELA;PL;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;138122;EXECUÇÃO DIRETA;250000,0;250000,0;250000,0;250000,0;0,0;250000,0;250000,0;0,0;0;outras razões de ordem técnica devidamente justificadas.;Emenda totalmente executada, pendente apensa de pagamento.
ALENCAR DA SILVEIRA JR.;PDT;BLOCO AVANÇA MINAS;SECRETARIA DE ESTADO DE EDUCAÇÃO;142010;EXECUÇÃO DIRETA - CAIXA ESCOLAR;400000,0;400000,0;400000,0;0,0;0,0;400000,0;0,0;400000,0;0;"não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;";Justificativa apresentada pela Diretoria de Obras da Rede Estadual (DORE) da SEE: Não realização de procedimentos necessários à liberação do recurso dentro do prazo.
ALENCAR DA SILVEIRA JR.;PDT;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;143265;EXECUÇÃO DIRETA;9600,0;8891,7;8891,7;8891,7;4529,29;4362,41;4362,410000000001;0,0;0;outras razões de ordem técnica devidamente justificadas.;Execução das em andamento.
ALENCAR DA SILVEIRA JR.;PDT;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;145189;EXECUÇÃO DIRETA;73500,0;72683,82;72683,82;45922,42;45646,92;27036,9;275,5;26761,40000000001;0;outras razões de ordem técnica devidamente justificadas.;Execução da Emenda em andamento.
ALENCAR DA SILVEIRA JR.;PDT;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;145190;EXECUÇÃO DIRETA;24000,0;23088,0;23088,0;23088,0;0,0;23088,0;23088,0;0,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Economicidade na execução da emenda.
ALENCAR DA SILVEIRA JR.;PDT;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;142006;EXECUÇÃO DIRETA;190000,0;186944,94;186944,94;180044,94;169485,82;17459,12;10559,119999999995;6900,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Demais fases da despesa em andamento.
ALENCAR DA SILVEIRA JR.;PDT;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;142007;EXECUÇÃO DIRETA;190000,0;187677,66;187677,66;187677,66;181379,38;6298,28;6298,279999999999;0,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Demais fases da despesa em andamento.
ANA PAULA SIQUEIRA;REDE;BLOCO DEMOCRACIA E LUTA;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;143216;EXECUÇÃO DIRETA;140000,0;129459,36;129459,36;0,0;0,0;129459,36;0,0;129459,36;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Saldo de economia alcançado no RP.
ANA PAULA SIQUEIRA;REDE;BLOCO DEMOCRACIA E LUTA;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;143379;EXECUÇÃO DIRETA;110000,0;109864,0;109864,0;0,0;0,0;109864,0;0,0;109864,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Economicidade.
ANA PAULA SIQUEIRA;REDE;BLOCO DEMOCRACIA E LUTA;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;143380;EXECUÇÃO DIRETA;110000,0;109864,0;109864,0;0,0;0,0;109864,0;0,0;109864,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Economicidade.
ANA PAULA SIQUEIRA;REDE;BLOCO DEMOCRACIA E LUTA;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;143381;EXECUÇÃO DIRETA;250000,0;243494,0;243494,0;11028,0;0,0;243494,0;11028,0;232466,0;0;outras razões de ordem técnica devidamente justificadas.;Execução da emenda em andamento.
ANA PAULA SIQUEIRA;REDE;BLOCO DEMOCRACIA E LUTA;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;143086;EXECUÇÃO DIRETA;200000,0;198434,76;198434,76;60993,36;1179,0;197255,76;59814,36;137441,40000000002;0;outras razões de ordem técnica devidamente justificadas.;Execução das demais fases da despesa em andamento.
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;141995;EXECUÇÃO DIRETA;100000,0;99141,98;99141,98;13730,44;13730,44;85411,54;0,0;85411,54;0;outras razões de ordem técnica devidamente justificadas.;Controle de execução atualizada
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;142001;EXECUÇÃO DIRETA;320000,0;319928,4;319928,4;13597,0;13597,0;306331,4;0,0;306331,4;0;indicação com mais de um controle de execução cadastrado;Saldo remanescente será utilizado em outros procedimentos licitatórios
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;142002;EXECUÇÃO DIRETA;320000,0;245000,0;245000,0;0,0;0,0;245000,0;0,0;245000,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Saldo de economia alcançado no RP.
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;141991;EXECUÇÃO DIRETA;370000,0;369965,5;369965,5;63097,0;56647,0;313318,5;6450,0;306868,5;0;indicação com mais de um controle de execução cadastrado;indicação com mais de um controle de execução cadastrado
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;142882;EXECUÇÃO DIRETA;150000,0;150000,0;150000,0;150000,0;131700,0;18300,0;18300,0;0,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";executado com economidade 
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;142883;EXECUÇÃO DIRETA;150000,0;149871,25;149871,25;149871,25;131586,95;18284,3;18284,29999999999;0,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Executado com economicidade 
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;142884;EXECUÇÃO DIRETA;150000,0;150000,0;150000,0;150000,0;148200,0;1800,0;1800,0;0,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";licitado com economicidade
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;142885;EXECUÇÃO DIRETA;150000,0;149906,92;149906,92;149906,92;148108,03;1798,89;1798,890000000014;0,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Executado com economicidade.
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;141987;EXECUÇÃO DIRETA;342422,0;315408,56;315408,56;282408,56;282408,56;33000,0;0,0;33000,0;0;outras razões de ordem técnica devidamente justificadas.;Restos a pagar R$ 26.991,36  Material ainda não foi entregue
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;141988;EXECUÇÃO DIRETA;333827,0;333469,0;333469,0;273718,0;273718,0;59751,0;0,0;59751,0;0;outras razões de ordem técnica devidamente justificadas.;Restos a pagar R$ 27.085,00  Materiais ainda não foram entregues  
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;141989;EXECUÇÃO DIRETA;25652,2;25639,2;25639,2;16691,0;16691,0;8948,2;0,0;8948,2;0;outras razões de ordem técnica devidamente justificadas.;Restos a pagar R$ 8.948,20  Os materiais ainda não foram entregues  
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;141990;EXECUÇÃO DIRETA;71905,8;71809,57;71809,57;71283,57;71283,57;526,0;0,0;526,0;0;outras razões de ordem técnica devidamente justificadas.;Restos a pagar R$ 526,00  O material ainda não foi entregue
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;145608;EXECUÇÃO DIRETA;200000,0;198962,33;198962,33;0,0;0,0;198962,33;0,0;198962,33;0;outras razões de ordem técnica devidamente justificadas.;Saldo residual
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;139359;EXECUÇÃO DIRETA;140000,0;129459,36;129459,36;0,0;0,0;129459,36;0,0;129459,36;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Saldo de economia alcançado no RP.
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;INSTITUTO ESTADUAL DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO DE MINAS GERAIS;142538;EXECUÇÃO DIRETA;400000,0;300000,0;300000,0;0,0;0,0;300000,0;0,0;300000,0;0;outras razões de ordem técnica devidamente justificadas.;Após pesquisa de preços o valor de referência para a licitação foi determinado em R$360.000,00 e baixou nos lances/negociação na licitação.
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;INSTITUTO ESTADUAL DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO DE MINAS GERAIS;142539;EXECUÇÃO DIRETA;200000,0;136000,0;136000,0;0,0;0,0;136000,0;0,0;136000,0;0;outras razões de ordem técnica devidamente justificadas.;Após a realização de pesquisa de preços o valor de referência foi de R$180.000,00. Durante a licitação, após os lances/negociação fechamos em R$136.000,00.
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;INSTITUTO ESTADUAL DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO DE MINAS GERAIS;142540;EXECUÇÃO DIRETA;300000,0;270000,0;270000,0;0,0;0,0;270000,0;0,0;270000,0;0;indicação com mais de um controle de execução cadastrado;Após a realização de pesquisa de preços o valor de referência foi de R$270.000,00. 
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;143929;EXECUÇÃO DIRETA;150000,0;89523,0;89523,0;0,0;0,0;89523,0;0,0;89523,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";Não houve tempo suficiente para entrega do material requisitado ao fornecedor dentro do exercício de 2024. Complexidade do objeto, dificuldade de retorno de orçamentos, necessidade de correções de ETP e Edital. O item de R$ 89.523,00 foi empenhado em 23/12/2024. Devido ao prazo de entrega de 90 dias para produtos importados, o equipamento ainda não foi recebido, impossibilitando liquidação e pagamento.
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;141254;EXECUÇÃO DIRETA;430000,0;429862,5;429862,5;429550,0;429550,0;312,5;0,0;312,5;0;outras razões de ordem técnica devidamente justificadas.;Os valores financeiros dos procedimentos licitatórios (homologação) ficaram abaixo dos valores inicialmente planejados. 
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO ESTADO DE MINAS GERAIS;141304;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;36000,0;35891,2;35891,2;35891,2;0,0;35891,2;35891,2;0,0;0;"ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;";valor licitado inferior ao valor indicado
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;141256;EXECUÇÃO DIRETA;200000,0;182216,0;182216,0;168216,0;168216,0;14000,0;0,0;14000,0;0;outras razões de ordem técnica devidamente justificadas.;Os valores financeiros dos procedimentos licitatórios (homologação) ficaram abaixo dos valores inicialmente planejados.
ANDREIA DE JESUS;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;138901;EXECUÇÃO DIRETA;170000,0;166994,66;166994,66;164028,27;163879,48;3115,18;148,78999999997905;2966,390000000014;0;indicação com mais de um controle de execução cadastrado;"Para execução do projeto ""Atlas das Comunidades Quilombolas do Semiárido Mineiro"""
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;147041;EXECUÇÃO DIRETA;249050,0;247679,6;247679,6;0,0;0,0;247679,6;0,0;247679,6;0;outras razões de ordem técnica devidamente justificadas.;Restos a pagar R$ 247.679,60  Compra internacional, o material será entregue em 2025
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;143921;EXECUÇÃO DIRETA;100000,0;92268,79;92268,79;65825,38;61124,38;31144,41;4701,000000000007;26443,40999999999;0;indicação com mais de um controle de execução cadastrado;Saldo remanescente será utilizado em outros procedimentos licitatórios e/ou controles de execução.
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;145102;EXECUÇÃO DIRETA;50950,0;50800,0;50800,0;50800,0;0,0;50800,0;50800,0;0,0;0;outras razões de ordem técnica devidamente justificadas.;Restos a pagar R$ 50.800,00  Material entregue e liquidado, resta o registro do pagamento
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;147942;EXECUÇÃO DIRETA;101363,0;99369,46;99369,46;67371,26;67290,88;32078,58;80,3799999999901;31998,20000000001;0;outras razões de ordem técnica devidamente justificadas.;Execução das demais fases da despesa em andamento
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;147940;EXECUÇÃO DIRETA;50000,0;48647,9;48647,9;33287,9;32888,44;15759,46;399,4599999999991;15360,0;0;outras razões de ordem técnica devidamente justificadas.;Execução das demais fases da despesa em andamento.
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;147944;EXECUÇÃO DIRETA;71287,0;71142,3;71142,3;51451,1;51432,8;19709,5;18,299999999995634;19691,200000000004;0;outras razões de ordem técnica devidamente justificadas.;Execução das demais fases da despesa em andamento
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;147946;EXECUÇÃO DIRETA;27350,0;25503,24;25503,24;20580,44;20573,12;4930,12;7,319999999999709;4922,800000000003;0;outras razões de ordem técnica devidamente justificadas.;Execução das demais fases da despesa em andamento.
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;FUNDO ESTADUAL DE SAÚDE;155386;RESOLUÇÃO SES;166668,0;166668,0;166668,0;166666,0;166666,0;2,0;0,0;2,0;0;outras razões de ordem técnica devidamente justificadas.;O pagamento da indicação foi realizado a menor.  Assim, após abertura do SIAFI em 2025, solicitaremos o pagamento do valor complementar
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;155460;EXECUÇÃO DIRETA;11151,59;11136,0;11136,0;0,0;0,0;11136,0;0,0;11136,0;0;outras razões de ordem técnica devidamente justificadas.;Controle de execução atualizada
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;FUNDO ESTADUAL DE SAÚDE;155425;RESOLUÇÃO SES;83953,0;83953,0;83953,0;83953,0;0,0;83953,0;83953,0;0,0;0;outras razões de ordem técnica devidamente justificadas.;Tendo em vista a impossibilidade do pagamento da indicação dentro do exercício de 2024, aguardaremos a abertura do SIAFI em 2025 para o encaminhamento da indicação para pagamento
ANTONIO CARLOS ARANTES;PL;BLOCO AVANÇA MINAS;FUNDO ESTADUAL DE SAÚDE;155426;RESOLUÇÃO SES;83953,0;83953,0;83953,0;83953,0;0,0;83953,0;83953,0;0,0;0;outras razões de ordem técnica devidamente justificadas.;Tendo em vista a impossibilidade do pagamento da indicação dentro do exercício de 2024, aguardaremos a abertura do SIAFI em 2025 para o encaminhamento da indicação para pagamento
