responsavel_nome;uo;uo_descricao;uo_sigla;numero_indicacao;tipo_de_indicacao;status_da_indicacao;numero_inciso;numero_do_controle_de_execucao;no_empenho;processo_de_compra;registro_de_preco;descricao_processo_de_compras;no_processo_de_compra_planejamento_de_registro_de_precos;status_do_processo_de_compra_registro_de_precos;valor_indicacao;valor_utilizado_controle;valor_empenhado;valor_liquidado;valor_pago;valor_executado;justificativa;classificacao_iot
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158681;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1021;37123;8-1490012;Não;Não;;;;104278,35;104278,35;104278,35;104278,35;104278,35;;;
ADRIANO ALVARENGA;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;SEMAD;158688;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1024;41034;232-1370001;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
ADRIANO ALVARENGA;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;158798;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1050;41307;262-1480071;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
ADRIANO ALVARENGA;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;158813;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1057;40213;50-1480071;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158938;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1087;38383;14-1490012;Não;Não;;;;74210,47;74210,47;74210,47;74210,47;74210,47;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;159059;RESOLUÇÃO SES;APROVADO;1116;37152;3165-1320076;Não;Não;;;;360000,0;360000,0;360000,0;360000,0;360000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;159357;RESOLUÇÃO SES;APROVADO;1161;37125;3193-1320076;Não;Não;;;;360000,0;360000,0;360000,0;360000,0;360000,0;;;
ADRIANO ALVARENGA;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;159486;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1198;41662;367-1480071;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;160551;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1201;38384;14-1490012;Não;Não;;;;15999,61;15999,61;15999,61;15999,61;15999,61;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;159691;RESOLUÇÃO SES;APROVADO;1235;30772;2952-1320076;Não;Não;;;;1000000,0;1000000,0;1000000,0;1000000,0;1000000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;160773;RESOLUÇÃO SES;APROVADO;1397;37697;2973-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161274;RESOLUÇÃO SES;APROVADO;1442;33422;167-1320077;Não;Não;;;;304800,0;304800,0;304800,0;304800,0;304800,0;;;
ADRIANO ALVARENGA;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;SEMAD;161592;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1529;40122;216-1370001;Não;Não;;;;550000,0;550000,0;550000,0;550000,0;550000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161279;RESOLUÇÃO SES;APROVADO;1551;37524;2850-1320074;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161293;RESOLUÇÃO SES;APROVADO;1553;37199;3149-1320076;Não;Não;;;;170000,0;170000,0;170000,0;170000,0;170000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161316;RESOLUÇÃO SES;APROVADO;1560;31329;184-1320006;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161317;RESOLUÇÃO SES;APROVADO;1560;31294;122-1320006;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161318;RESOLUÇÃO SES;APROVADO;1560;31312;155-1320006;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161319;RESOLUÇÃO SES;APROVADO;1560;31661;185-1320006;Não;Não;;;;167906,0;167906,0;167906,0;167906,0;167906,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161320;RESOLUÇÃO SES;APROVADO;1561;33475;168-1320077;Não;Não;;;;304800,0;304800,0;304800,0;304800,0;304800,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161326;RESOLUÇÃO SES;APROVADO;1563;32024;2773-1320074;Não;Não;;;;39715,0;39715,0;39715,0;39715,0;39715,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161333;RESOLUÇÃO SES;APROVADO;1564;32021;2770-1320074;Não;Não;;;;265085,0;265085,0;265085,0;265085,0;265085,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161327;RESOLUÇÃO SES;APROVADO;1565;32023;2772-1320074;Não;Não;;;;82488,0;82488,0;82488,0;82488,0;82488,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161330;RESOLUÇÃO SES;APROVADO;1566;32022;2771-1320074;Não;Não;;;;146281,0;146281,0;146281,0;146281,0;146281,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;161425;TRANSFERÊNCIA ESPECIAL;APROVADO;1606;33972;11-1490011;Não;Não;;;;30000,0;30000,0;30000,0;30000,0;30000,0;;;
ADRIANO ALVARENGA;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;161539;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;REPROVADO PELO ÓRGÃO;1609;38456;0;Sim;Não;Academia ao ar livre;48126400000003596288;INEXISTENTE;50000,0;0,0;0,0;0,0;0,0;0,0;O processo licitatório para aquisição do bem foi finalizado apenas em janeiro de 2026, não sendo possível empenhar/liquidar/pagar as academias previstas.;outras razões de ordem técnica devidamente justificadas
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161490;RESOLUÇÃO SES;APROVADO;1632;32698;3942-1320076;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161535;RESOLUÇÃO SES;APROVADO;1632;33272;4149-1320076;Não;Não;;;;50863,0;50863,0;50863,0;50863,0;50863,0;;;
ADRIANO ALVARENGA;3041;EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO ESTADO DE MINAS GERAIS;SEAPA;161496;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;APROVADO;1633;38453;10170062024/2025 - 3041048;Sim;Não;Aquisição de Patrulha Mecanizada (Trator e implementos Agrícolas);3040010001017200128;CONCLUÍDO;80000,0;79175,0;79175,0;79175,0;79175,0;;Valor licitado/ registrado na Ata de Registro de Preços menor que o valor indicado.;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico
ADRIANO ALVARENGA;3041;EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO ESTADO DE MINAS GERAIS;SEAPA;161497;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;APROVADO;1634;38453;10170062024/2025 - 3041048;Sim;Não;Aquisição de Patrulha Mecanizada (Trator e implementos Agrícolas);3040010001017200128;CONCLUÍDO;33500,0;33500,0;33500,0;33500,0;33500,0;;Valor licitado/ registrado na Ata de Registro de Preços menor que o valor indicado.;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico
ADRIANO ALVARENGA;3041;EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO ESTADO DE MINAS GERAIS;SEAPA;161499;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;APROVADO;1635;38408;10170092024/2025 - 3041048;Sim;Não;Aquisição de implementos agrícolas;3040010001017200128;CONCLUÍDO;20700,0;20700,0;20700,0;20700,0;20700,0;;Valor licitado/ registrado na Ata de Registro de Preços menor que o valor indicado.;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161510;RESOLUÇÃO SES;APROVADO;1641;33273;4150-1320076;Não;Não;;;;129137,0;129137,0;129137,0;129137,0;129137,0;;;
ADRIANO ALVARENGA;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;161542;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1646;41305;266-1480071;Não;Não;;;;100000,0;99914,69;99914,69;99914,69;99914,69;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;161548;TRANSFERÊNCIA ESPECIAL;APROVADO;1648;35564;2225-1490011;Não;Não;;;;95800,0;95800,0;95800,0;95800,0;95800,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;161549;TRANSFERÊNCIA ESPECIAL;APROVADO;1649;35594;12-1490011;Não;Não;;;;45989,14;45989,14;45989,14;45989,14;45989,14;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;164207;TRANSFERÊNCIA ESPECIAL;APROVADO;1649;36946;13-1490011;Não;Não;;;;50000,0;50000,0;50000,0;50000,0;50000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;164238;TRANSFERÊNCIA ESPECIAL;APROVADO;1649;36999;14-1490011;Não;Não;;;;4873,86;4873,86;4873,86;4873,86;4873,86;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;164248;TRANSFERÊNCIA ESPECIAL;APROVADO;1651;36986;15-1490011;Não;Não;;;;19336,61;19336,61;19336,61;19336,61;19336,61;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;166281;TRANSFERÊNCIA ESPECIAL;APROVADO;1651;36547;16-1490011;Não;Não;;;;100663,39;100663,39;100663,39;100663,39;100663,39;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;161547;TRANSFERÊNCIA ESPECIAL;APROVADO;1653;35568;2227-1490011;Não;Não;;;;58210,86;58210,86;58210,86;58210,86;58210,86;;;
ADRIANO ALVARENGA;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;158682;CELEBRAÇÃO DE CONVÊNIO;APROVADO;220;41419;400-1480071;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
ADRIANO ALVARENGA;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;158687;CELEBRAÇÃO DE CONVÊNIO;APROVADO;220;41382;461-1480071;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;158799;CELEBRAÇÃO DE CONVÊNIO;APROVADO;220;40254;76-1480071;Não;Não;;;;200000,0;200000,0;200000,0;200000,0;200000,0;;;
ADRIANO ALVARENGA;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;158800;CELEBRAÇÃO DE CONVÊNIO;APROVADO;220;41623;391-1480071;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;158986;CELEBRAÇÃO DE CONVÊNIO;APROVADO;220;41267;160-1480071;Não;Não;;;;100000,0;99974,97;99974,97;99974,97;99974,97;;;
ADRIANO ALVARENGA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUÁRIA E ABASTECIMENTO;SEAPA;158474;CELEBRAÇÃO DE CONVÊNIO;APROVADO;23;40171;193-1230001;Não;Não;;;;550000,0;550000,0;550000,0;550000,0;550000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;164245;TRANSFERÊNCIA ESPECIAL;APROVADO;2350;36987;17-1490011;Não;Não;;;;25789,53;25789,53;25789,53;25789,53;25789,53;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;164642;RESOLUÇÃO SES;APROVADO;2466;32451;3447-1320076;Não;Não;;;;400000,0;400000,0;400000,0;400000,0;400000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;166390;CELEBRAÇÃO DE CONVÊNIO;APROVADO;2884;38404;3228-1490011;Não;Não;;;;74210,47;73468,37;73468,37;73468,37;73468,37;;;
ADRIANO ALVARENGA;3041;EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO ESTADO DE MINAS GERAIS;SEAPA;166451;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;APROVADO;2893;38408;10170092024/2025 - 3041048;Sim;Não;Aquisição de implementos agrícolas;3040010001017200128;CONCLUÍDO;58425,0;56225,0;56225,0;56225,0;56225,0;;Valor licitado/ registrado na Ata de Registro de Preços menor que o valor indicado.;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico
ADRIANO ALVARENGA;3041;EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO ESTADO DE MINAS GERAIS;SEAPA;166458;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;APROVADO;2903;38458;996022024/2025 - 3041048, 996032024/2025 - 3041048, 37760012025/2025 - 3041048, 37760022025/2025 - 3041048;Sim;Não;Aquisição de sementes de hortaliças ;3040010000996199936;CONCLUÍDO;3696,63;3693,16;3693,16;3693,16;3693,16;;Valor licitado/ registrado na Ata de Registro de Preços menor que o valor indicado.;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158447;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36345;20-1490011;Não;Não;;;;190000,0;190000,0;190000,0;190000,0;190000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158448;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36347;26-1490011;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158449;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36348;28-1490011;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158450;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36349;29-1490011;Não;Não;;;;600000,0;600000,0;600000,0;600000,0;600000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158451;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36410;31-1490011;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158452;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36411;33-1490011;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158453;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36405;35-1490011;Não;Não;;;;600000,0;600000,0;600000,0;600000,0;600000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158454;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36408;39-1490011;Não;Não;;;;1000000,0;1000000,0;1000000,0;1000000,0;1000000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;158455;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36452;44-1490011;Não;Não;;;;50000,0;50000,0;50000,0;50000,0;50000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;159503;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35898;46-1490011;Não;Não;;;;250000,0;250000,0;250000,0;250000,0;250000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;159504;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35904;49-1490011;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;159505;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35902;2228-1490011;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;159506;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35901;2229-1490011;Não;Não;;;;30000,0;30000,0;30000,0;30000,0;30000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;159507;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35640;2231-1490011;Não;Não;;;;250000,0;250000,0;250000,0;250000,0;250000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;159508;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35906;54-1490011;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;159509;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35905;56-1490011;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;159510;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35907;60-1490011;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;159511;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35883;64-1490011;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;160965;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36501;2232-1490011;Não;Não;;;;500000,0;500000,0;500000,0;500000,0;500000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;161238;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35949;68-1490011;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;161239;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35945;70-1490011;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;161421;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35996;73-1490011;Não;Não;;;;250000,0;250000,0;250000,0;250000,0;250000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;161422;TRANSFERÊNCIA ESPECIAL;APROVADO;360;35993;74-1490011;Não;Não;;;;70000,0;70000,0;70000,0;70000,0;70000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;166373;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36156;76-1490011;Não;Não;;;;49336,61;49336,61;49336,61;49336,61;49336,61;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;166374;TRANSFERÊNCIA ESPECIAL;APROVADO;360;36155;78-1490011;Não;Não;;;;50000,0;50000,0;50000,0;50000,0;50000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;166375;TRANSFERÊNCIA ESPECIAL;APROVADO;360;34694;79-1490011;Não;Não;;;;200000,0;200000,0;200000,0;200000,0;200000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;178772;TRANSFERÊNCIA ESPECIAL;APROVADO;3779;44001;3672-1490011;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;178773;TRANSFERÊNCIA ESPECIAL;APROVADO;3779;44002;3673-1490011;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
ADRIANO ALVARENGA;3041;EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO ESTADO DE MINAS GERAIS;SEAPA;178775;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;APROVADO;3780;46193;49820082024/2025 - 3041048;Sim;Não;Aquisição de Kit Feita Livre Tipo 3;30400100049822000;CONCLUÍDO;18379,75;17772,0;17772,0;17772,0;17772,0;;Valor licitado inferior ao valor indicado;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico
ADRIANO ALVARENGA;1511;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;PCMG;158262;EXECUÇÃO DIRETA;APROVADO;408;40177;6/2025 - 1510135;Sim;Não;AQUISIÇÃO DE PISTOLA DE IMOBILIZAÇÃO (TASER) ATRAVÉS DA ATA Nº 44/2024 E RECURSO DE EMENDA PARLAMENTAR. SEI Nº 1510.01.0087891/2025-20.;15111890001122000;CONCLUÍDO;300000,0;299262,6;299262,6;299262,6;299262,6;;economia de saldo;outras razões de ordem técnica devidamente justificadas
ADRIANO ALVARENGA;3041;EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO ESTADO DE MINAS GERAIS;SEAPA;161495;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;APROVADO;489;38453;10170062024/2025 - 3041048;Sim;Não;Aquisição de Patrulha Mecanizada (Trator e implementos Agrícolas);3040010001017200128;CONCLUÍDO;100000,0;100000,0;100000,0;100000,0;100000,0;;Valor licitado/ registrado na Ata de Registro de Preços menor que o valor indicado.;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158444;RESOLUÇÃO SES;APROVADO;549;30924;2838-1320076;Não;Não;;;;500000,0;500000,0;500000,0;500000,0;500000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158456;RESOLUÇÃO SES;APROVADO;549;30781;2961-1320076;Não;Não;;;;500000,0;500000,0;500000,0;500000,0;500000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158458;RESOLUÇÃO SES;APROVADO;549;30904;3084-1320076;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;159356;RESOLUÇÃO SES;APROVADO;549;30902;3082-1320076;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;159500;RESOLUÇÃO SES;APROVADO;549;30769;2949-1320076;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;159501;RESOLUÇÃO SES;APROVADO;549;30866;3046-1320076;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;159502;RESOLUÇÃO SES;APROVADO;549;30907;3087-1320076;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161282;RESOLUÇÃO SES;APROVADO;549;32299;3220-1320076;Não;Não;;;;210000,0;210000,0;210000,0;210000,0;210000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161283;RESOLUÇÃO SES;APROVADO;549;32841;3776-1320076;Não;Não;;;;600000,0;600000,0;600000,0;600000,0;600000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158437;RESOLUÇÃO SES;APROVADO;618;32251;2565-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158438;RESOLUÇÃO SES;APROVADO;618;31183;2396-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158439;RESOLUÇÃO SES;APROVADO;618;31161;2380-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158440;RESOLUÇÃO SES;APROVADO;618;31250;2408-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158441;RESOLUÇÃO SES;APROVADO;618;31217;2443-1320074;Não;Não;;;;500000,0;500000,0;500000,0;500000,0;500000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158442;RESOLUÇÃO SES;APROVADO;618;31198;2460-1320074;Não;Não;;;;200000,0;200000,0;200000,0;200000,0;200000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158445;RESOLUÇÃO SES;APROVADO;618;37721;3004-1320074;Não;Não;;;;1000000,0;1000000,0;1000000,0;1000000,0;1000000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;158460;RESOLUÇÃO SES;APROVADO;618;39139;3356-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
ADRIANO ALVARENGA;4291;FUNDO ESTADUAL DE SAÚDE;SES;161280;RESOLUÇÃO SES;APROVADO;618;37706;2989-1320074;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
